Date,Région,Profil_consommateur,Nb points soutirage,Total énergie soutirée (Wh),Jour max du mois (0/1),Semaine max du mois (0/1),Moyenne_consommation,Mois,Jour,Année
2020-01-18,Hauts-de-France,PRO2 (+ PRO2WE + PRO6),69799.0,3843974374.0,0.0,0.0,55072.055101075945,1,18,2020
2020-01-18,Hauts-de-France,PRO3,3917.0,275490561.0,0.0,0.0,70332.02986979831,1,18,2020
2020-01-18,Hauts-de-France,PRO4,4058.0,184019960.0,0.0,0.0,45347.451946771806,1,18,2020
2020-01-18,Hauts-de-France,PRO5,40408.0,1620617442.0,0.0,0.0,40106.35126707583,1,18,2020
2020-01-19,Centre-Val de Loire,PRO1 (+ PRO1WE),100777.0,2048301257.0,0.0,0.0,20325.08664675472,1,19,2020
2020-01-19,Centre-Val de Loire,PRO2 (+ PRO2WE + PRO6),36665.0,1892722539.0,0.0,0.0,51622.052066003,1,19,2020
2020-01-19,Centre-Val de Loire,PRO3,2951.0,183206845.0,0.0,0.0,62082.97017960014,1,19,2020
2020-01-19,Centre-Val de Loire,PRO4,3570.0,121327164.0,0.0,0.0,33985.2,1,19,2020
2020-01-19,Centre-Val de Loire,PRO5,25140.0,645676440.0,0.0,0.0,25683.23150357995,1,19,2020
2020-01-19,Hauts-de-France,PRO1 (+ PRO1WE),190672.0,4392093049.0,0.0,0.0,23034.808723881848,1,19,2020
2020-01-19,Hauts-de-France,PRO2 (+ PRO2WE + PRO6),69794.0,3704168997.0,0.0,0.0,53072.88587844227,1,19,2020
2020-01-19,Hauts-de-France,PRO3,3917.0,293522076.0,0.0,0.0,74935.42915496553,1,19,2020
2020-01-19,Hauts-de-France,PRO4,4057.0,177271653.0,0.0,0.0,43695.25585407937,1,19,2020
2020-01-19,Hauts-de-France,PRO5,40408.0,1619531375.0,0.0,0.0,40079.4737428232,1,19,2020
2020-01-20,Centre-Val de Loire,PRO1 (+ PRO1WE),100768.0,2691100493.0,0.0,1.0,26705.90359042553,1,20,2020
2020-01-20,Centre-Val de Loire,PRO2 (+ PRO2WE + PRO6),36666.0,2194509089.0,0.0,1.0,59851.33608792888,1,20,2020
2020-01-20,Centre-Val de Loire,PRO3,2950.0,196937270.0,0.0,1.0,66758.3966101695,1,20,2020
2020-01-20,Centre-Val de Loire,PRO4,3568.0,115510312.0,0.0,1.0,32373.966367713005,1,20,2020
2020-01-20,Centre-Val de Loire,PRO5,25141.0,639099113.0,0.0,1.0,25420.59237898254,1,20,2020
2020-01-20,Hauts-de-France,PRO1 (+ PRO1WE),190645.0,5771962013.0,0.0,1.0,30275.96849117469,1,20,2020
2020-01-20,Hauts-de-France,PRO2 (+ PRO2WE + PRO6),69783.0,4298855979.0,0.0,1.0,61603.19818580456,1,20,2020
2020-01-20,Hauts-de-France,PRO3,3916.0,291775842.0,0.0,1.0,74508.6419816139,1,20,2020
2020-01-20,Hauts-de-France,PRO4,4057.0,161678641.0,0.0,1.0,39851.77249198916,1,20,2020
2020-01-20,Hauts-de-France,PRO5,40409.0,1602518148.0,0.0,1.0,39657.4562102502,1,20,2020
2020-01-21,Centre-Val de Loire,PRO1 (+ PRO1WE),100754.0,2847633931.0,0.0,1.0,28263.23452170633,1,21,2020
2020-01-21,Centre-Val de Loire,PRO2 (+ PRO2WE + PRO6),36668.0,2328014550.0,0.0,1.0,63488.99721828297,1,21,2020
2020-01-21,Centre-Val de Loire,PRO3,2948.0,191281946.0,0.0,1.0,64885.3276797829,1,21,2020
2020-01-21,Centre-Val de Loire,PRO4,3568.0,118657313.0,0.0,1.0,33255.97337443946,1,21,2020
2020-01-21,Centre-Val de Loire,PRO5,25142.0,638137775.0,0.0,1.0,25381.344960623657,1,21,2020
2020-01-21,Hauts-de-France,PRO1 (+ PRO1WE),190675.0,6110970034.0,0.0,1.0,32049.141387177133,1,21,2020
2020-01-21,Hauts-de-France,PRO2 (+ PRO2WE + PRO6),69793.0,4559993847.0,0.0,1.0,65335.97706073675,1,21,2020
2020-01-21,Hauts-de-France,PRO3,3916.0,282142143.0,0.0,1.0,72048.55541368744,1,21,2020
2020-01-21,Hauts-de-France,PRO4,4055.0,165126894.0,0.0,1.0,40721.79876695438,1,21,2020
2020-01-21,Hauts-de-France,PRO5,40412.0,1601372780.0,0.0,1.0,39626.16994951994,1,21,2020
2020-01-22,Centre-Val de Loire,PRO1 (+ PRO1WE),100776.0,2816230581.0,1.0,1.0,27945.449124791616,1,22,2020
2020-01-22,Centre-Val de Loire,PRO2 (+ PRO2WE + PRO6),36671.0,2320828051.0,1.0,1.0,63287.83101088053,1,22,2020
2020-01-22,Centre-Val de Loire,PRO3,2948.0,195703066.0,1.0,1.0,66385.02917232021,1,22,2020
2020-01-22,Centre-Val de Loire,PRO4,3568.0,120870986.0,1.0,1.0,33876.39742152466,1,22,2020
2020-01-22,Centre-Val de Loire,PRO5,25143.0,637727643.0,1.0,1.0,25364.023505548263,1,22,2020
2020-01-22,Hauts-de-France,PRO1 (+ PRO1WE),190649.0,6045834423.0,1.0,1.0,31711.86013564194,1,22,2020
2020-01-22,Hauts-de-France,PRO2 (+ PRO2WE + PRO6),69787.0,4544436358.0,1.0,1.0,65118.66619857567,1,22,2020
